Data,ID Canal de Venda,Situação,Opção de Compra,ID Cliente,ID Vendedor,Funcionario,Ganho,Meta
03/04/2025,1,N,A,1,5,Júlia Fernandes,"9.634,54","883,00"
03/04/2025,2,N,U,7,2,Lucas Gabriel,"9.528,50","1.127,00"
03/04/2025,2,N,A,3,5,Júlia Fernandes,"7.267,40","883,00"
03/04/2025,1,N,A,16,1,Ana Beatriz,"6.828,85","542,00"
03/04/2025,2,N,U,6,9,Gabriela Lima,"255,60","724,00"
03/04/2025,1,N,A,2,5,Júlia Fernandes,"3.400,76","883,00"
03/04/2025,1,N,U,13,6,Rafael Costa,"327,06","459,00"
03/04/2025,1,N,U,1,4,Pedro Henrique,"1.003,80","451,00"
03/04/2025,2,N,U,18,5,Júlia Fernandes,"326,40","883,00"
03/04/2025,1,N,U,16,10,Felipe Santos,"48,00","1.208,00"
03/04/2025,1,N,U,13,2,Lucas Gabriel,"372,84","1.127,00"
03/04/2025,2,N,U,2,10,Felipe Santos,"26.067,00","1.208,00"
04/04/2025,1,N,A,9,8,Leonardo Almeida,"785,07","1.051,00"
04/04/2025,2,N,U,8,1,Ana Beatriz,"10.201,10","1.030,00"
04/04/2025,2,N,U,16,3,Mariana Oliveira,"610,00","1.449,00"
04/04/2025,2,N,U,17,2,Lucas Gabriel,"22,72","1.027,00"
04/04/2025,1,N,U,12,7,Camila Souza,"124,96","1.193,00"
04/04/2025,2,N,U,4,2,Lucas Gabriel,"1.474,88","1.027,00"
04/04/2025,2,C,U,16,2,Lucas Gabriel,"136,84","1.027,00"
04/04/2025,2,N,U,10,8,Leonardo Almeida,"136,84","1.051,00"
04/04/2025,2,N,A,11,6,Rafael Costa,"845,64","1.328,00"
04/04/2025,1,C,A,16,9,Gabriela Lima,"841,32","613,00"
04/04/2025,1,N,A,4,3,Mariana Oliveira,"832,88","1.449,00"
04/04/2025,2,N,U,15,6,Rafael Costa,"940,80","1.328,00"
04/04/2025,1,N,U,14,6,Rafael Costa,"125,44","1.328,00"
04/04/2025,2,N,U,10,6,Rafael Costa,"925,12","1.328,00"
04/04/2025,2,N,A,9,5,Júlia Fernandes,"40.548,20","165,00"
05/04/2025,1,N,A,16,7,Camila Souza,"3.070,64","1.198,00"
05/04/2025,2,N,A,5,2,Lucas Gabriel,"6.624,20","720,00"
05/04/2025,1,N,U,14,8,Leonardo Almeida,"10.425,30","1.149,00"
05/04/2025,1,C,U,15,5,Júlia Fernandes,"8.407,50","1.480,00"
05/04/2025,2,N,U,9,9,Gabriela Lima,"1.386,78","596,00"
05/04/2025,2,N,U,14,3,Mariana Oliveira,"568,00","1.317,00"
05/04/2025,1,N,U,8,4,Pedro Henrique,"468,60","156,00"
05/04/2025,2,N,A,15,6,Rafael Costa,"251,22","1.405,00"
05/04/2025,2,N,U,18,10,Felipe Santos,"317,58","271,00"
05/04/2025,2,N,U,9,2,Lucas Gabriel,"191,20","720,00"
05/04/2025,1,N,U,2,6,Rafael Costa,"823,98","1.405,00"
05/04/2025,2,N,A,6,9,Gabriela Lima,"5.531,75","596,00"
05/04/2025,2,N,A,12,9,Gabriela Lima,"30.411,15","596,00"
06/04/2025,2,N,U,6,7,Camila Souza,"3.902,04","963,00"
06/04/2025,1,N,U,2,10,Felipe Santos,"6.936,96","726,00"
06/04/2025,2,N,A,9,3,Mariana Oliveira,"13.172,22","611,00"
06/04/2025,2,N,A,12,2,Lucas Gabriel,"11.490,66","1.048,00"
06/04/2025,2,N,A,14,10,Felipe Santos,"834,72","726,00"
06/04/2025,1,N,A,15,1,Ana Beatriz,"1.393,29","1.319,00"
06/04/2025,2,N,U,18,8,Leonardo Almeida,"244,24","928,00"
06/04/2025,1,N,A,15,5,Júlia Fernandes,"1.941,83","1.012,00"
06/04/2025,2,N,U,9,3,Mariana Oliveira,"89,40","611,00"
06/04/2025,1,N,A,17,2,Lucas Gabriel,"549,08","1.048,00"
06/04/2025,1,N,U,16,7,Camila Souza,"946,44","963,00"
06/04/2025,1,N,A,11,10,Felipe Santos,"1.302,55","726,00"
06/04/2025,2,N,U,4,9,Gabriela Lima,"815,12","665,00"
06/04/2025,1,N,A,6,7,Camila Souza,"969,30","963,00"
06/04/2025,2,N,U,17,4,Pedro Henrique,"2.923,20","401,00"
06/04/2025,2,N,U,6,1,Ana Beatriz,"10.774,36","1.319,00"
06/04/2025,2,N,A,1,3,Mariana Oliveira,"33.597,08","611,00"
07/04/2025,2,N,A,13,1,Ana Beatriz,"2.344,00","517,00"
07/04/2025,1,N,U,16,9,Gabriela Lima,"466,90","396,00"
07/04/2025,2,N,U,4,3,Mariana Oliveira,"3.974,30","751,00"
07/04/2025,2,N,U,6,6,Rafael Costa,"4.046,56","914,00"
07/04/2025,2,N,U,15,8,Leonardo Almeida,"797,00","1.068,00"
07/04/2025,2,N,U,1,2,Lucas Gabriel,"132,72","222,00"
07/04/2025,1,N,U,15,4,Pedro Henrique,"364,98","989,00"
07/04/2025,2,N,A,11,6,Rafael Costa,"1.364,52","914,00"
07/04/2025,2,N,U,18,2,Lucas Gabriel,"585,55","222,00"
07/04/2025,1,N,A,4,1,Ana Beatriz,"497,00","517,00"
07/04/2025,2,N,A,3,2,Lucas Gabriel,"656,04","222,00"
07/04/2025,2,N,A,3,2,Lucas Gabriel,"611,24","222,00"
07/04/2025,2,N,A,6,2,Lucas Gabriel,"720,02","222,00"
07/04/2025,1,C,U,7,2,Lucas Gabriel,"225,60","222,00"
07/04/2025,2,C,A,2,7,Camila Souza,"825,70","647,00"
07/04/2025,1,C,A,10,8,Leonardo Almeida,"933,40","1.068,00"
07/04/2025,2,N,U,9,7,Camila Souza,"3.288,60","647,00"
07/04/2025,2,N,U,8,4,Pedro Henrique,"1.339,80","989,00"
08/04/2025,2,N,U,17,2,Lucas Gabriel,"2.194,14","1.062,00"
08/04/2025,1,N,A,5,6,Rafael Costa,"1.230,57","1.274,00"
08/04/2025,2,N,A,15,10,Felipe Santos,"3.400,76","342,00"
08/04/2025,1,N,U,8,1,Ana Beatriz,"71,10","951,00"
08/04/2025,2,N,U,5,3,Mariana Oliveira,"292,80","575,00"
08/04/2025,2,C,U,7,8,Leonardo Almeida,"393,60","1.446,00"
08/04/2025,1,N,U,16,5,Júlia Fernandes,"235,20","768,00"
08/04/2025,1,N,U,18,1,Ana Beatriz,"26,80","951,00"
08/04/2025,2,N,A,18,8,Leonardo Almeida,"1.445,95","1.446,00"
08/04/2025,1,C,U,18,3,Mariana Oliveira,"172,40","575,00"
08/04/2025,2,N,A,4,6,Rafael Costa,"1.882,08","1.274,00"
08/04/2025,1,N,U,18,4,Pedro Henrique,"27.457,24","318,00"
08/04/2025,1,N,A,10,10,Felipe Santos,"38.520,79","342,00"
09/04/2025,2,N,A,11,2,Lucas Gabriel,"1.925,60","258,00"
09/04/2025,2,N,U,6,7,Camila Souza,"821,24","664,00"
09/04/2025,1,N,U,10,1,Ana Beatriz,"394,80","995,00"
09/04/2025,2,N,A,15,8,Leonardo Almeida,"952,02","174,00"
09/04/2025,1,C,U,6,9,Gabriela Lima,"487,30","290,00"
09/04/2025,1,N,U,9,5,Júlia Fernandes,"380,98","1.318,00"
10/04/2025,2,N,U,17,5,Júlia Fernandes,"1.828,45","639,00"
10/04/2025,2,N,A,17,5,Júlia Fernandes,"3.469,12","639,00"
10/04/2025,2,N,U,17,2,Lucas Gabriel,"305,90","257,00"
10/04/2025,1,N,A,10,3,Mariana Oliveira,"865,59","423,00"
10/04/2025,1,N,U,9,9,Gabriela Lima,"370,30","1.008,00"
10/04/2025,2,N,A,8,1,Ana Beatriz,"12.518,28","168,00"
10/04/2025,2,N,A,7,3,Mariana Oliveira,"1.474,65","423,00"
10/04/2025,2,N,U,12,10,Felipe Santos,"1.441,36","1.183,00"
10/04/2025,2,N,A,14,7,Camila Souza,"766,64","1.462,00"
10/04/2025,2,N,U,15,5,Júlia Fernandes,"1.520,96","639,00"
10/04/2025,1,N,A,10,7,Camila Souza,"39.100,05","1.462,00"
11/04/2025,2,N,U,13,5,Júlia Fernandes,"1.800,32","1.120,00"
11/04/2025,1,N,A,12,2,Lucas Gabriel,"6.142,44","1.419,00"
11/04/2025,2,N,U,11,10,Felipe Santos,"7.839,81","1.206,00"
11/04/2025,2,N,U,7,1,Ana Beatriz,"201,12","791,00"
11/04/2025,1,N,A,13,1,Ana Beatriz,"3.738,24","791,00"
11/04/2025,1,N,A,5,3,Mariana Oliveira,"492,00","1.360,00"
11/04/2025,2,N,U,11,4,Pedro Henrique,"301,14","263,00"
11/04/2025,1,N,A,9,3,Mariana Oliveira,"811,34","1.360,00"
12/04/2025,1,N,U,13,4,Pedro Henrique,"1.912,84","702,00"
12/04/2025,2,N,U,17,4,Pedro Henrique,"3.540,74","702,00"
12/04/2025,2,N,A,18,8,Leonardo Almeida,"1.899,04","365,00"
12/04/2025,1,N,A,7,10,Felipe Santos,"793,28","1.141,00"
12/04/2025,1,N,A,9,4,Pedro Henrique,"3.219,04","702,00"
12/04/2025,2,N,A,6,1,Ana Beatriz,"1.175,28","658,00"
12/04/2025,2,N,A,18,1,Ana Beatriz,"1.005,96","658,00"
12/04/2025,2,C,A,12,8,Leonardo Almeida,"551,67","365,00"
12/04/2025,2,N,A,8,4,Pedro Henrique,"1.326,45","702,00"
12/04/2025,2,N,A,15,6,Rafael Costa,"1.026,74","1.208,00"
12/04/2025,2,N,U,16,2,Lucas Gabriel,"456,86","352,00"
12/04/2025,1,N,U,11,8,Leonardo Almeida,"4.872,00","365,00"
12/04/2025,2,N,U,18,2,Lucas Gabriel,"18.073,12","352,00"
12/04/2025,1,N,U,6,9,Gabriela Lima,"29.890,16","706,00"
13/04/2025,1,N,U,16,4,Pedro Henrique,"3.721,93","846,00"
13/04/2025,1,N,U,15,7,Camila Souza,"7.443,86","1.192,00"
13/04/2025,2,N,A,13,1,Ana Beatriz,"7.654,84","402,00"
13/04/2025,1,N,A,1,3,Mariana Oliveira,"1.367,84","1.315,00"
13/04/2025,1,N,A,10,10,Felipe Santos,"597,92","308,00"
13/04/2025,2,N,U,9,6,Rafael Costa,"122,00","1.199,00"
13/04/2025,2,N,U,5,7,Camila Souza,"6.014,40","1.192,00"
13/04/2025,1,N,U,10,3,Mariana Oliveira,"258,44","1.315,00"
13/04/2025,1,N,U,18,4,Pedro Henrique,"1.541,92","846,00"
13/04/2025,1,N,U,6,7,Camila Souza,"965,65","1.192,00"
13/04/2025,1,N,U,11,1,Ana Beatriz,"348,40","402,00"
13/04/2025,1,C,U,15,3,Mariana Oliveira,"80,40","1.315,00"
13/04/2025,2,C,U,14,5,Júlia Fernandes,"742,60","500,00"
13/04/2025,2,N,U,5,6,Rafael Costa,"357,20","1.199,00"
13/04/2025,2,N,U,13,7,Camila Souza,"639,20","1.192,00"
13/04/2025,1,C,A,11,9,Gabriela Lima,"1.166,67","1.207,00"
13/04/2025,1,N,U,17,9,Gabriela Lima,"1.644,30","1.207,00"
14/04/2025,1,N,A,11,3,Mariana Oliveira,"744,81","947,00"
14/04/2025,2,N,U,5,6,Rafael Costa,"6.358,88","339,00"
14/04/2025,2,N,A,9,2,Lucas Gabriel,"7.166,18","568,00"
14/04/2025,1,N,U,13,9,Gabriela Lima,"488,00","1.197,00"
14/04/2025,2,N,U,4,6,Rafael Costa,"921,80","339,00"
14/04/2025,1,N,U,11,3,Mariana Oliveira,"385,48","947,00"
14/04/2025,2,N,U,16,3,Mariana Oliveira,"1.089,40","947,00"
14/04/2025,2,N,U,18,2,Lucas Gabriel,"1.869,00","568,00"
14/04/2025,2,N,U,17,6,Rafael Costa,"693,10","339,00"
14/04/2025,1,N,U,5,7,Camila Souza,"129,60","294,00"
14/04/2025,2,N,A,11,8,Leonardo Almeida,"621,25","1.151,00"
14/04/2025,2,N,U,11,8,Leonardo Almeida,"75,20","1.151,00"
14/04/2025,1,N,A,9,8,Leonardo Almeida,"814,32","1.151,00"
14/04/2025,2,C,U,16,1,Ana Beatriz,"499,96","389,00"
14/04/2025,2,N,A,14,9,Gabriela Lima,"37.941,53","1.197,00"
15/04/2025,2,N,U,7,9,Gabriela Lima,"1.997,23","199,00"
15/04/2025,1,N,A,10,8,Leonardo Almeida,"12.891,96","1.482,00"
15/04/2025,2,N,A,7,5,Júlia Fernandes,"310,47","1.378,00"
15/04/2025,1,N,U,11,1,Ana Beatriz,"788,70","466,00"
15/04/2025,2,N,U,12,10,Felipe Santos,"95,60","333,00"
15/04/2025,1,N,A,11,1,Ana Beatriz,"1.394,40","466,00"
15/04/2025,1,N,U,13,1,Ana Beatriz,"230,40","466,00"
15/04/2025,2,N,U,17,5,Júlia Fernandes,"699,94","1.378,00"
15/04/2025,2,N,A,10,3,Mariana Oliveira,"1.333,14","737,00"
15/04/2025,1,N,A,17,6,Rafael Costa,"1.895,15","750,00"
15/04/2025,1,N,A,2,4,Pedro Henrique,"30.121,52","1.433,00"
15/04/2025,2,N,A,17,10,Felipe Santos,"28.963,00","333,00"
16/04/2025,2,N,U,3,4,Pedro Henrique,"2.250,40","1.028,00"
16/04/2025,1,N,U,6,8,Leonardo Almeida,"1.530,24","862,00"
16/04/2025,2,N,U,15,4,Pedro Henrique,"3.683,82","1.028,00"
16/04/2025,2,N,A,13,10,Felipe Santos,"322,32","734,00"
16/04/2025,2,C,A,1,1,Ana Beatriz,"651,07","613,00"
16/04/2025,1,N,U,13,9,Gabriela Lima,"714,40","151,00"
16/04/2025,2,N,U,12,2,Lucas Gabriel,"35,44","756,00"
16/04/2025,2,N,A,11,7,Camila Souza,"952,02","1.454,00"
17/04/2025,2,N,A,1,1,Ana Beatriz,"2.461,20","1.442,00"
17/04/2025,2,N,U,9,2,Lucas Gabriel,"716,45","960,00"
17/04/2025,1,N,A,15,6,Rafael Costa,"7.407,06","940,00"
17/04/2025,2,N,U,12,2,Lucas Gabriel,"3.179,44","960,00"
17/04/2025,1,N,U,3,9,Gabriela Lima,"184,60","823,00"
17/04/2025,1,N,A,13,3,Mariana Oliveira,"7.643,30","873,00"
17/04/2025,1,N,U,2,2,Lucas Gabriel,"71,00","960,00"
17/04/2025,2,N,U,5,6,Rafael Costa,"201,12","940,00"
17/04/2025,2,N,A,18,7,Camila Souza,"1.480,82","1.011,00"
17/04/2025,2,N,A,8,1,Ana Beatriz,"564,00","1.442,00"
17/04/2025,1,N,U,14,1,Ana Beatriz,"95,36","1.442,00"
17/04/2025,1,N,U,12,5,Júlia Fernandes,"58,96","526,00"
17/04/2025,2,N,A,6,9,Gabriela Lima,"720,02","823,00"
17/04/2025,2,N,U,6,4,Pedro Henrique,"416,42","577,00"
17/04/2025,2,N,U,14,5,Júlia Fernandes,"4.932,90","526,00"
17/04/2025,2,N,A,5,3,Mariana Oliveira,"1.646,82","873,00"
18/04/2025,2,N,A,6,8,Leonardo Almeida,"3.234,72","687,00"
18/04/2025,1,N,U,12,3,Mariana Oliveira,"40,25","448,00"
18/04/2025,1,N,A,3,8,Leonardo Almeida,"6.082,22","687,00"
18/04/2025,1,N,U,7,1,Ana Beatriz,"1.004,22","1.064,00"
18/04/2025,2,N,U,14,9,Gabriela Lima,"681,60","1.470,00"
18/04/2025,2,N,A,18,1,Ana Beatriz,"9.146,90","1.064,00"
18/04/2025,2,N,A,14,3,Mariana Oliveira,"1.606,55","448,00"
18/04/2025,2,N,U,11,1,Ana Beatriz,"132,72","1.064,00"
18/04/2025,1,N,A,10,4,Pedro Henrique,"996,00","1.499,00"
18/04/2025,1,N,U,2,10,Felipe Santos,"268,20","463,00"
18/04/2025,2,N,U,8,6,Rafael Costa,"131,12","1.255,00"
18/04/2025,1,N,A,15,1,Ana Beatriz,"814,32","1.064,00"
18/04/2025,2,N,U,4,3,Mariana Oliveira,"560,30","448,00"
18/04/2025,1,N,U,13,2,Lucas Gabriel,"51,72","383,00"
18/04/2025,1,N,A,14,7,Camila Souza,"6.090,00","320,00"
19/04/2025,2,N,A,17,10,Felipe Santos,"3.211,28","351,00"
19/04/2025,2,N,A,2,9,Gabriela Lima,"1.845,92","258,00"
19/04/2025,2,N,A,2,9,Gabriela Lima,"751,84","258,00"
19/04/2025,2,N,U,16,10,Felipe Santos,"1.085,80","351,00"
19/04/2025,2,N,A,13,1,Ana Beatriz,"9.334,85","234,00"
19/04/2025,1,N,U,17,1,Ana Beatriz,"201,60","234,00"
19/04/2025,1,N,A,3,1,Ana Beatriz,"571,55","234,00"
19/04/2025,1,N,A,10,10,Felipe Santos,"661,56","351,00"
19/04/2025,1,N,U,14,5,Júlia Fernandes,"298,56","622,00"
19/04/2025,2,C,U,13,2,Lucas Gabriel,"1.204,56","801,00"
19/04/2025,2,N,U,7,9,Gabriela Lima,"646,78","258,00"
19/04/2025,1,N,U,6,2,Lucas Gabriel,"913,50","801,00"
19/04/2025,2,N,A,8,5,Júlia Fernandes,"1.947,43","622,00"
20/04/2025,1,N,U,16,8,Leonardo Almeida,"2.053,49","850,00"
20/04/2025,1,N,A,10,2,Lucas Gabriel,"999,79","810,00"
20/04/2025,1,N,A,12,4,Pedro Henrique,"764,94","1.004,00"
20/04/2025,1,N,U,11,5,Júlia Fernandes,"3.034,92","777,00"
20/04/2025,2,N,A,17,6,Rafael Costa,"7.324,89","441,00"
20/04/2025,2,N,U,14,3,Mariana Oliveira,"6.810,34","1.266,00"
20/04/2025,2,N,A,10,9,Gabriela Lima,"1.460,80","463,00"
20/04/2025,1,N,U,12,6,Rafael Costa,"553,80","441,00"
20/04/2025,1,N,U,12,7,Camila Souza,"207,32","1.198,00"
20/04/2025,2,N,U,12,10,Felipe Santos,"1.122,92","1.454,00"
20/04/2025,2,N,U,14,8,Leonardo Almeida,"168,00","850,00"
20/04/2025,2,N,U,18,1,Ana Beatriz,"405,28","1.090,00"
20/04/2025,2,N,U,2,3,Mariana Oliveira,"375,48","1.266,00"
20/04/2025,1,N,A,3,6,Rafael Costa,"533,54","441,00"
20/04/2025,2,N,A,3,1,Ana Beatriz,"1.088,37","1.090,00"
20/04/2025,1,N,U,5,2,Lucas Gabriel,"903,42","810,00"
20/04/2025,1,N,U,11,4,Pedro Henrique,"137,92","1.004,00"
20/04/2025,1,N,U,2,8,Leonardo Almeida,"28.152,36","850,00"
21/04/2025,1,C,U,10,4,Pedro Henrique,"1.940,97","1.321,00"
21/04/2025,1,N,U,17,3,Mariana Oliveira,"7.286,50","474,00"
21/04/2025,1,N,U,6,3,Mariana Oliveira,"113,60","474,00"
21/04/2025,2,C,U,6,6,Rafael Costa,"669,20","696,00"
21/04/2025,2,N,U,15,10,Felipe Santos,"375,20","439,00"
21/04/2025,2,N,U,3,8,Leonardo Almeida,"359,12","1.173,00"
21/04/2025,2,N,A,9,7,Camila Souza,"730,38","884,00"
21/04/2025,2,N,A,4,7,Camila Souza,"766,64","884,00"
21/04/2025,1,N,U,7,1,Ana Beatriz,"1.204,56","1.393,00"
21/04/2025,2,N,U,15,7,Camila Souza,"1.247,58","884,00"
22/04/2025,2,N,U,17,1,Ana Beatriz,"1.040,81","494,00"
22/04/2025,1,N,A,7,7,Camila Souza,"912,56","1.451,00"
22/04/2025,2,N,U,14,1,Ana Beatriz,"8,05","494,00"
22/04/2025,1,N,A,8,1,Ana Beatriz,"952,82","494,00"
22/04/2025,1,N,A,6,1,Ana Beatriz,"6.744,64","494,00"
22/04/2025,1,N,U,8,5,Júlia Fernandes,"6.214,36","641,00"
22/04/2025,2,N,U,11,1,Ana Beatriz,"494,14","494,00"
22/04/2025,1,N,U,5,8,Leonardo Almeida,"3.458,28","233,00"
22/04/2025,1,N,A,12,2,Lucas Gabriel,"1.438,91","203,00"
22/04/2025,1,N,U,14,4,Pedro Henrique,"2.087,05","1.093,00"
22/04/2025,2,N,U,10,3,Mariana Oliveira,"312,00","1.281,00"
22/04/2025,1,N,A,4,6,Rafael Costa,"705,74","615,00"
22/04/2025,1,N,U,13,6,Rafael Costa,"836,60","615,00"
22/04/2025,1,N,U,4,3,Mariana Oliveira,"496,16","1.281,00"
22/04/2025,1,N,U,11,7,Camila Souza,"735,38","1.451,00"
22/04/2025,2,N,U,3,4,Pedro Henrique,"663,74","1.093,00"
22/04/2025,2,N,U,5,7,Camila Souza,"8,62","1.451,00"
22/04/2025,2,N,A,10,9,Gabriela Lima,"7.409,50","1.316,00"
22/04/2025,1,N,U,9,1,Ana Beatriz,"1.461,60","494,00"
22/04/2025,1,N,A,4,4,Pedro Henrique,"6.140,75","1.093,00"
22/04/2025,1,N,U,1,9,Gabriela Lima,"611,52","1.316,00"
22/04/2025,1,N,U,18,7,Camila Souza,"1.238,72","1.451,00"
22/04/2025,1,N,U,7,6,Rafael Costa,"1.144,64","615,00"
22/04/2025,2,N,U,7,4,Pedro Henrique,"20.158,48","1.093,00"
23/04/2025,2,N,A,7,3,Mariana Oliveira,"2.906,56","879,00"
23/04/2025,1,N,U,14,2,Lucas Gabriel,"815,77","744,00"
23/04/2025,1,N,U,17,6,Rafael Costa,"386,40","169,00"
23/04/2025,2,N,U,12,2,Lucas Gabriel,"4.932,40","744,00"
23/04/2025,2,N,A,7,7,Camila Souza,"1.593,60","610,00"
23/04/2025,2,N,U,15,8,Leonardo Almeida,"462,26","1.334,00"
23/04/2025,1,N,U,17,4,Pedro Henrique,"56,80","1.399,00"
23/04/2025,2,N,A,13,4,Pedro Henrique,"2.621,96","1.399,00"
23/04/2025,1,N,A,2,8,Leonardo Almeida,"476,00","1.334,00"
23/04/2025,1,N,A,7,10,Felipe Santos,"611,31","825,00"
23/04/2025,1,N,A,18,1,Ana Beatriz,"558,75","1.321,00"
23/04/2025,1,N,A,15,3,Mariana Oliveira,"678,58","879,00"
23/04/2025,2,N,U,6,10,Felipe Santos,"1.050,56","825,00"
24/04/2025,2,N,A,15,2,Lucas Gabriel,"2.344,00","1.398,00"
24/04/2025,1,N,U,7,2,Lucas Gabriel,"48,30","1.398,00"
24/04/2025,1,N,U,17,5,Júlia Fernandes,"627,90","905,00"
24/04/2025,1,N,U,13,5,Júlia Fernandes,"88,55","905,00"
24/04/2025,1,N,A,18,9,Gabriela Lima,"731,39","568,00"
24/04/2025,2,N,A,14,9,Gabriela Lima,"6.744,64","568,00"
24/04/2025,2,N,A,12,6,Rafael Costa,"6.503,76","1.248,00"
24/04/2025,1,N,A,16,1,Ana Beatriz,"8.050,78","1.303,00"
24/04/2025,2,N,U,15,5,Júlia Fernandes,"876,70","905,00"
24/04/2025,1,N,A,7,5,Júlia Fernandes,"615,68","905,00"
24/04/2025,2,N,U,17,10,Felipe Santos,"269,80","728,00"
24/04/2025,1,N,A,18,1,Ana Beatriz,"641,13","1.303,00"
24/04/2025,2,N,U,5,5,Júlia Fernandes,"187,60","905,00"
24/04/2025,2,N,U,7,3,Mariana Oliveira,"364,48","866,00"
24/04/2025,2,N,U,10,5,Júlia Fernandes,"298,56","905,00"
24/04/2025,1,N,U,10,8,Leonardo Almeida,"774,36","342,00"
24/04/2025,2,N,U,18,3,Mariana Oliveira,"474,10","866,00"
24/04/2025,2,N,U,6,10,Felipe Santos,"1.442,56","728,00"
24/04/2025,1,N,U,18,8,Leonardo Almeida,"11.121,92","342,00"
24/04/2025,2,N,U,17,7,Camila Souza,"347,56","449,00"
25/04/2025,1,N,A,14,6,Rafael Costa,"6.599,00","640,00"
25/04/2025,1,N,A,6,5,Júlia Fernandes,"13.172,22","1.135,00"
25/04/2025,2,N,A,13,8,Leonardo Almeida,"1.352,61","540,00"
25/04/2025,1,N,A,13,4,Pedro Henrique,"6.640,90","222,00"
25/04/2025,1,N,U,12,5,Júlia Fernandes,"6.089,58","1.135,00"
25/04/2025,1,N,U,17,10,Felipe Santos,"127,80","1.337,00"
25/04/2025,2,N,A,5,3,Mariana Oliveira,"2.985,40","1.479,00"
25/04/2025,1,N,A,14,6,Rafael Costa,"525,35","640,00"
25/04/2025,2,N,U,3,1,Ana Beatriz,"49,76","1.490,00"
25/04/2025,1,N,U,13,8,Leonardo Almeida,"71,70","540,00"
25/04/2025,2,N,U,15,7,Camila Souza,"310,10","728,00"
25/04/2025,1,N,A,10,5,Júlia Fernandes,"5.684,00","1.135,00"
25/04/2025,1,N,A,5,9,Gabriela Lima,"7.206,50","763,00"
25/04/2025,1,N,U,12,9,Gabriela Lima,"940,80","763,00"
25/04/2025,1,N,A,5,6,Rafael Costa,"43.154,87","640,00"
25/04/2025,2,N,U,10,2,Lucas Gabriel,"14.945,08","641,00"
26/04/2025,1,N,U,6,5,Júlia Fernandes,"410,55","860,00"
26/04/2025,1,C,A,5,5,Júlia Fernandes,"592,00","860,00"
26/04/2025,2,N,A,12,1,Ana Beatriz,"882,08","1.322,00"
26/04/2025,2,N,U,10,2,Lucas Gabriel,"669,20","1.274,00"
26/04/2025,1,N,U,11,7,Camila Souza,"404,30","159,00"
26/04/2025,2,N,U,7,3,Mariana Oliveira,"629,80","909,00"
26/04/2025,1,N,U,18,9,Gabriela Lima,"921,20","719,00"
27/04/2025,1,N,A,5,5,Júlia Fernandes,"3.258,16","1.019,00"
27/04/2025,1,N,A,6,3,Mariana Oliveira,"3.328,48","1.397,00"
27/04/2025,1,N,U,15,5,Júlia Fernandes,"2.334,79","1.019,00"
27/04/2025,2,N,A,3,1,Ana Beatriz,"8.248,75","925,00"
27/04/2025,1,N,A,8,1,Ana Beatriz,"882,08","925,00"
27/04/2025,2,N,U,3,10,Felipe Santos,"511,20","1.338,00"
27/04/2025,1,N,U,14,3,Mariana Oliveira,"326,60","1.397,00"
27/04/2025,2,N,U,16,3,Mariana Oliveira,"71,00","1.397,00"
27/04/2025,1,N,U,16,7,Camila Souza,"670,40","1.067,00"
27/04/2025,2,N,U,4,6,Rafael Costa,"1.441,36","1.416,00"
27/04/2025,2,N,U,11,6,Rafael Costa,"234,64","1.416,00"
27/04/2025,2,N,A,4,10,Felipe Santos,"3.167,12","1.338,00"
27/04/2025,2,N,U,15,9,Gabriela Lima,"584,68","609,00"
27/04/2025,1,N,U,16,9,Gabriela Lima,"150,62","609,00"
27/04/2025,1,N,A,16,1,Ana Beatriz,"1.372,35","925,00"
28/04/2025,2,N,U,9,7,Camila Souza,"1.372,94","501,00"
28/04/2025,2,N,U,3,7,Camila Souza,"722,60","501,00"
28/04/2025,1,N,U,1,1,Ana Beatriz,"1.089,40","1.415,00"
28/04/2025,1,N,U,6,7,Camila Souza,"737,44","501,00"
28/04/2025,2,N,A,9,3,Mariana Oliveira,"2.985,40","372,00"
28/04/2025,1,C,U,2,4,Pedro Henrique,"167,30","369,00"
28/04/2025,2,N,U,17,8,Leonardo Almeida,"460,60","220,00"
28/04/2025,2,N,A,9,4,Pedro Henrique,"789,80","369,00"
28/04/2025,1,N,U,9,1,Ana Beatriz,"25,86","1.415,00"
28/04/2025,1,N,A,3,4,Pedro Henrique,"30.121,52","369,00"
29/04/2025,2,N,A,11,2,Lucas Gabriel,"9.700,53","569,00"
29/04/2025,2,N,U,12,5,Júlia Fernandes,"5.147,35","1.366,00"
29/04/2025,2,N,U,5,1,Ana Beatriz,"681,60","1.208,00"
29/04/2025,2,N,U,3,4,Pedro Henrique,"988,84","817,00"
29/04/2025,2,N,U,4,5,Júlia Fernandes,"35,85","1.366,00"
29/04/2025,2,N,A,5,1,Ana Beatriz,"528,00","1.208,00"
29/04/2025,2,N,U,15,9,Gabriela Lima,"482,76","442,00"
29/04/2025,1,N,U,8,6,Rafael Costa,"455,60","1.439,00"
29/04/2025,1,N,U,13,4,Pedro Henrique,"376,00","817,00"
29/04/2025,2,N,U,14,5,Júlia Fernandes,"630,96","1.366,00"
29/04/2025,1,N,A,18,4,Pedro Henrique,"1.625,20","817,00"
29/04/2025,1,N,U,14,2,Lucas Gabriel,"726,52","569,00"
29/04/2025,1,N,U,4,1,Ana Beatriz,"691,08","1.208,00"
